duplicate	Unable to lock the administration directory (/var/lib/dpkg/) is another process using it?	ERROR MESSAGE: E Could not get lock /var/lib/dpkg/lock - open (11 Resource temporarily unavailable)
non-duplicate	Problems in Installing Ubuntu through wubi.exe file	Problem after kernel recompilation of version 3.10.48
duplicate	Is a NVIDIA GeForce with Optimus Technology supported by Ubuntu?	Drivers for NVidia GTX 780M?
duplicate	How to delete History of installed packages	How do I delete the download history from Ubuntu Software Center on Ubuntu 12.10?
non-duplicate	Function keys not working on Toshiba C-50-B	Where can I change the automatic lock screen preference?
non-duplicate	How to open a new Terminal with shell prompt and running multiple commands in Command Line?	Alt+Shift and NumLock
duplicate	Is there a power saving application similar to Jupiter?	Where can I find power manager program in Lenovo Thinkpad E530 edge?
duplicate	How to set default folder view to "list"?	how to change the default view of folders to detailed view
duplicate	How do I know if my serial adapter card is working?	How to access to cisco's serial port using an usb-adapter?
non-duplicate	MacOS-style Opening files via console with their default applications	Trouble when installing 32-bit packages on a 64-bit system
non-duplicate	How to uninstall SBT?	Cannot change background, icons, etc
non-duplicate	Correct OpenOffice version for Ubuntu 11.04 Desktop AMD64?	Play video in VirtualBox guest
duplicate	How can I fix a 404 Error when updating packages?	update manager doesnt work
non-duplicate	Which Ubuntu realese should I pick?	Home on its own partition
duplicate	Installing packages to end-of-lifed Ubuntu editions?	Couldn't update Ubuntu 8.04, apt-get update fails
non-duplicate	How do I reboot Ubuntu?	Sound Icon not appearing
duplicate	How do I find out which version and derivative of Ubuntu is right for my hardware in terms of minimal system requirements?	About hardware support for ubuntu 13.04
non-duplicate	.xsession-errors is huge after suspending	Can I make a game use FXAA using NVidia application profiles?
non-duplicate	Different download speeds in Ifstat and Chrome	dpkg issue - Package cannot be deleted
duplicate	How do I access and enable more icons to be in the system tray?	How can I access the systray whitelist?
duplicate	After upgrading to 13.04 Unity interface is not showing	No icons or bars show up in the desktop, after a recent Ubuntu 13 update
duplicate	Why can't I install Ubuntu or Wubi on a Windows Dynamic Disk?	Is it possible to perfrom ubuntu installation on dynamic HD partition or should i make it to static?
non-duplicate	No battery indications!	What is the use of /etc/hosts?
duplicate	How do I install and use the latest version of GNOME?	How Do I Change to Gnome Desktop - Not Unity?
non-duplicate	How can I search for filenames with special characters?	Is there a rational reason to wait for the release date to download, install or update to the next version of Ubuntu?
non-duplicate	Is it there a full movie editing software that I can get that has a chroma keyer?	Upgrade to gcc-4.9 broke clang++
duplicate	How can I install Windows after I've installed Ubuntu?	How to Install Windows 7 with Ubuntu 12.04 (Ubuntu Pre-Installed)
non-duplicate	Can you set a visualization as a desktop background?	Ubuntu 12.04, Lenovo 12.04, BRCM 4313 wifi: After update wifi not getting connected
duplicate	How can I repair grub? (How to get Ubuntu back after installing Windows?)	how to restore UBUNTU?
duplicate	Make KDM the default display manager	How to use KDM instead of lightdm in Kubuntu
non-duplicate	How can I create a deb package with 'folders' and files in it	Problem installing Python-Dev
non-duplicate	Backup to remote win machine	LEMP Stack on Ubuntu Server 13.04 not parsing PHP Switch Statement Properly
non-duplicate	How do I reformat my hard drive to NTFS?	Ubuntu 12.04 Installer Can't Detect My On-Board Network Interface
non-duplicate	lightdm-gtk-greeter-ubuntu "crashes" after installing KDE4.10	Ubuntu browsers trying to make me connect via a proxy that isn't available, how do I stop it wanting to connect to it?
duplicate	How to share my WiFi Internet via WiFi?	Can't create wifi network
duplicate	How do I deactivate F1 and F10 keybindings in gnome-terminal?	Unbind F10 in Unity
duplicate	What hardware does Ubuntu Touch support?	Ubuntu for Phones or new Android OS
duplicate	How can I fix a 404 Error when updating packages?	Ubuntu 12.10 Update failed
non-duplicate	Disable auto-open for a specific device	How do I downgrade PostgreSQL?
non-duplicate	Kubuntu 12.04: get rid of default background between login and desktop ready	Install Eclipse CDT on ubuntu 12.04
non-duplicate	What is the reason application menus in the top bar are hidden by default?	build android without default AOSP app
non-duplicate	Lubuntu - can't connect to WiFi	Installing NCTUNS in Ubuntu 13.10
duplicate	Which programs can I use to edit PDF files?	How do I type text on top of a PDF?
duplicate	How to control Brightness	Brightness not working Acer Aspire One 756-2623
duplicate	wubildr.mbr missing or corrupt	Ubuntu will not load, file missing
non-duplicate	Ubuntu 12.04 DVD images and debian-installer	What is the best way to install Jetty on Ubuntu?
duplicate	What's the equivalent of "add or remove programs" in Ubuntu?	Is there a place or software in ubuntu like controol panel add/remove programs
duplicate	There's an issue with an Alpha/Beta Release of Ubuntu, what should I do?	Quantal Quetzal 12.10: Where do I ask?
non-duplicate	Planning to buy laptop, want to install Ubuntu on it, any limitations?	error mounting hibernated NTFS drive even when adding "remove_hiberfile"
non-duplicate	Controlling where an opened window appears	Customizing Linux kernel
duplicate	Workspace 1 to laptop screen and Workspace 2 on HDMI connected TV?	How to configure Ubuntu Unity to have fixed workspace for external monitor
duplicate	How do I add myself back as a sudo user?	Regain Sudo rights after removing from admin group
duplicate	How can I add a custom compose key sequence?	Some entries in ~/.XCompose are ignored. How can I fix that?
duplicate	How do I install fonts?	How can I install Lucida Grande font using apt-get?
non-duplicate	How to remap Super(left) key to control key	Disappearing Windows in GNOME 3
duplicate	How do I fix Flash issues?	Flash Player plug-in could not be added to firefox or opera plug-ins!
duplicate	Dual boot with Ubuntu 11.04, OpenSUSE 11.4 and/or Fedora 15 beta. Does the order matters?	Setting up Ubuntu-Open Suse dual boot
non-duplicate	Deleted the kernel and unable to recover it	ubuntu issue with lock screen
duplicate	Lauching Sublime Text From Command Line	Launch Sublime Text 2 from terminal
duplicate	Correct way of mounting a Windows share	how to map a network drive
duplicate	How to fix Video tearing with KDE and ati drivers?	Why does ATI Radeon have choppy display on Linux?
duplicate	Installing Ubuntu on a Pre-Installed Windows 8 (64-bit) System (UEFI Supported)	Problem intalling Ubuntu 13.04
non-duplicate	How to install Universal Samsung Printer driver?	PlexMediaServer Not running
non-duplicate	install matlab 2013a with error	Ubuntu boots to terminal on start up help?
duplicate	How to upgrade a single package using apt-get?	Update Pidgin using apt-get
duplicate	How do I install the latest stable version of Firefox?	I'm not receiving Firefox updates, what is wrong?
duplicate	How can I install Ubuntu on an iPad?	How to download Ubuntu One onto iPad?
non-duplicate	Ralink RT3062 run by RT2800pci does not work in new Ubuntu 13.10 install neither does another Ralink card in a separate PCI slot	How to fix fresh Ubuntu installation to detect network device?
non-duplicate	Run xscreensaver with gnome-screensaver lock screen	How to set a custom resolution?
duplicate	Application windows do not fit on the screen	Evolution - Setup screen too "long" for screen, hides OK button
duplicate	There's an issue with an Alpha/Beta Release of Ubuntu, what should I do?	When will the Humble Indie Bundle 6 games be supported on 12.10?
non-duplicate	"NS=: " in terminal profile when source .bashrc	How do I make a PGP key?
duplicate	Desktop forgets theme?	dist-upgrade to natty set gnome theme to old gtk look
duplicate	How to install Oracle 11g?	How to install Oracle 11g
duplicate	How to get Intel Corporation Centrino Wireless-N 1000 working?	Internet keeps disconnecting from AP & network-manager needs to be restarted every few minutes
non-duplicate	Bluetooth in Ubuntu 13.10	Autostart a script after desktop loads
non-duplicate	Boot repair problems?	Wiping my hard disks, how do I pull out and sort all the music/videos/pictures?
duplicate	Purple start screen - no splash screen	Ubuntu won't load, freezes on purple screen
non-duplicate	Facebook videocalls in Firefox	How to change the number of workspaces in Unity?
duplicate	Brightness Controls Not Working on a Dell Inspiron N4010 Laptop	Brightness Not Responsive
duplicate	What is a good MongoDB GUI client?	Are there any good Mongodb GUI clients?
duplicate	How to re-install Software Center?	I accidentaly removed ubuntu software centre
non-duplicate	12.04 to 12.10 update is not shown	Choosing the OS when dualbooting
duplicate	How do I fix "malformed line" errors in sources.list?	E:malformed line 56 in source list /etc/apt/sources.list
non-duplicate	how to clear server or network share connection history in ubuntu 13.04?	Empty disk list installing xubuntu
non-duplicate	Two servers using the same database files	location of Ubuntu Mobile image?
non-duplicate	Transitioning external drive to new Ubuntu ThinkPad	Why my X Server won't start as a regular user and it starts as Guest?
non-duplicate	Apt pinning is pinning all sources	`rm -rf ` and `rm -r` have the same results
non-duplicate	Extenar display not detected correctly in Dell Latitude E6530	Cannot boot WIN 8.1 on RAID0
duplicate	How to install Windows 7 after Ubuntu and dual boot?	How can I install Windows 8 while dual-booting Ubuntu?
duplicate	There's an issue with an Alpha/Beta Release of Ubuntu, what should I do?	Taskbar and ALT+Tab do not show gtkwave application?
duplicate	Is a NVIDIA GeForce with Optimus Technology supported by Ubuntu?	Optimus Bumblebee Performance
non-duplicate	Cannot find thin client manager in edubuntu 14.04	Is there a way to unmask the login password in Unity?
duplicate	Unity doesn't load, no Launcher, no Dash appears	Panel and launcher disappeared after using ccsm and resetting to defaults
duplicate	How do I improve boot speed?	How can I improve my start-up time
non-duplicate	How to enable a user to login through FTP?	Does RhythmBox have any command line interface or method of interprocess communication?
non-duplicate	Lubuntu 13.10 Intel Corporation Centrino Advanced-N 6235 (rev-24) issue	decrease mount point partition
duplicate	How to roll back Ubuntu to a previous version?	how to downgrade from 13.04 to 12.10
non-duplicate	What is the difference between the memory usage report in System Monitor and the one by free?	How do I enable or disable Apport?
